baseMean,log2FoldChange,lfcSE,pvalue,padj,Symbol
11.05180507,0.124818067,0.359161199,0.288999611,0.496756722,LINC01950
7.474561057,-0.118306739,0.358601341,0.289028385,0.496757876,DNM1P18
101.2679767,0.185264323,0.222094195,0.289084262,0.49680561,SNX21
14.53548368,0.155600568,0.355695199,0.289278859,0.497072564,FXYD2
11.30911831,0.154744287,0.356617929,0.289295839,0.497072564,YAP1P1
5.851808386,0.098360264,0.357530387,0.289364086,0.497141505,LINC01324
193.2287098,-0.147285562,0.15561089,0.289417767,0.49718541,SGK3
1039.331885,-0.078308768,0.076243282,0.289460775,0.497210973,PARN
276.2149538,0.143542597,0.142244668,0.289541535,0.497301372,RYK
33.5208933,0.198549339,0.309072666,0.289614773,0.497349329,PLPPR2
119.4544426,-0.150634593,0.163417265,0.289653863,0.497349329,TBC1D7-LOC100130357
427.5205624,-0.110410029,0.109082174,0.289632228,0.497349329,TFDP2
7.138577448,0.096194027,0.358563599,0.289706318,0.497391082,LOC105378102
76.37153321,0.18788015,0.227212229,0.289740796,0.497401966,LYRM2
121.5458295,0.17341925,0.199918032,0.289821762,0.497492648,P4HA2
526.7863071,-0.102480817,0.102392328,0.289870576,0.497528126,SEPTIN2
11.32741775,0.16162965,0.354146205,0.290038595,0.497765655,LOC107984798
76.93383403,0.187366475,0.2276279,0.290065283,0.497765655,SNAP23
18.09593182,0.180373707,0.344164035,0.290322498,0.497947474,SOX21
66.08386895,-0.192193501,0.239146386,0.290316765,0.497947474,ZCRB1
36.14895165,0.200192605,0.281828012,0.290340251,0.497947474,F2
51.25145174,-0.196956161,0.259696582,0.290231054,0.497947474,ATP6V1F
5.576369461,0.107405037,0.35754929,0.290338707,0.497947474,EVX2
36.9832917,-0.199704946,0.282829842,0.290215283,0.497947474,CCDC74A
6.365880209,0.091109414,0.357110845,0.290419252,0.498034645,LOC105369898
12.08929902,-0.150484863,0.356822977,0.290464126,0.498063279,ACTG1P24
45.51654494,0.198169307,0.275734132,0.290582047,0.498110611,APOBEC3C
7.437724725,0.101823736,0.358105257,0.290559115,0.498110611,FLI1
178.1663963,-0.148672026,0.157884472,0.290525437,0.498110611,WDR11
55.19536041,0.196636652,0.254450584,0.290604443,0.498110611,GLYCTK
7.001073661,0.132088768,0.358784362,0.290678816,0.498155649,LINC00310
41.57916902,0.199433894,0.279294227,0.29068708,0.498155649,C15orf61
82.78763026,-0.181968853,0.21521529,0.290779148,0.498265121,HYAL2
14.72832562,-0.157104815,0.353889202,0.290862435,0.498359529,LOC102724474
268.8691669,-0.134285943,0.137143955,0.290922233,0.498413676,TRIM25
489.3442339,-0.108605113,0.108137643,0.290996229,0.498492136,GALNS
5.385040222,0.094221658,0.356713778,0.291096073,0.498518241,TRO
356.2915138,0.137989456,0.143532852,0.29104569,0.498518241,FAM177A1
504.6332944,0.101753678,0.101337104,0.29108803,0.498518241,EEFSEC
27.7142287,0.197194305,0.313230896,0.291141472,0.498547691,LOC105375674
45.05730885,0.200062026,0.278555371,0.291237647,0.498635581,CDH26
41.49241366,-0.19894589,0.286731075,0.291273793,0.498635581,NECAP1
127.1846209,-0.164519923,0.182954779,0.291305631,0.498635581,WASH8P
639.9490844,0.110150167,0.110981645,0.291281206,0.498635581,PSME4
9.474134637,0.146301263,0.357106873,0.291371856,0.498667976,DDHD1-DT
12.40254119,0.154145253,0.355339275,0.291409186,0.498667976,LOC105375947
582.7643731,0.107481142,0.107086065,0.29139953,0.498667976,NBEAL1
17.54053519,0.175331256,0.346380262,0.291473412,0.4987296,POPDC2
10.6677818,0.152772416,0.356099504,0.291542134,0.498798906,NAT2
800.4214917,-0.087359577,0.085128718,0.291588226,0.498801955,SLCO3A1
8.640928989,0.150886323,0.357173355,0.291600351,0.498801955,LOC105379066
74.55170884,0.183081264,0.217076055,0.291689943,0.498810402,DHRS7
487.5235449,-0.10471986,0.101484138,0.291679044,0.498810402,RNF130
12.02680373,0.155265167,0.355223899,0.291661668,0.498810402,PCDHA8
87.51761358,0.184376465,0.221092118,0.291804197,0.498957515,SIRT6
39.51868258,0.197762819,0.301875541,0.291998423,0.499193048,SPI1
12.79583336,0.161741166,0.353416327,0.291972449,0.499193048,LOC100884169
66.61275,0.150513274,0.355986286,0.292092533,0.499305648,CUX2
115.3213656,0.165277264,0.182838664,0.292121338,0.499306603,CCDC50
112.2498608,0.171263901,0.19361769,0.292213969,0.499416642,RARRES1
99.23567985,-0.182523795,0.219169075,0.292329232,0.499565335,LOC112268140
221.5163884,0.146007034,0.155669298,0.292472964,0.499762647,LOC100420851
31.29758195,-0.201403197,0.311793325,0.292545095,0.499837584,RFXAP
6.091669621,0.104029015,0.357852875,0.292755675,0.500149036,ACTRT3
318.1945886,-0.117046692,0.120651851,0.293125829,0.500733019,ERBB2
448.226425,-0.106953107,0.111285859,0.293195926,0.500804366,TNFRSF10A
519.871138,-0.098121832,0.096958006,0.293274989,0.500890471,SLX4IP
8.071137818,0.088409599,0.355453974,0.293346102,0.500890471,LOC105372121
20.51556367,0.185337851,0.337616092,0.293339629,0.500890471,DRD4
15.95045393,0.164124522,0.351126017,0.293359679,0.500890471,LOC100419824
123.5137164,-0.163464309,0.178839347,0.293457101,0.501008419,APEH
30.94337424,0.201974438,0.295134241,0.293493666,0.501022456,LOC105379349
75.27487587,-0.186138733,0.235591473,0.293574565,0.501050056,ZNF101
115.2886613,-0.178966737,0.210228266,0.293550072,0.501050056,TXNL4B
6.432487485,0.127131718,0.359455326,0.293594868,0.501050056,GCNT2P1
27.5700364,-0.191480314,0.325072897,0.293701215,0.501183162,NAGS
11.52159127,-0.14319061,0.355163788,0.293800287,0.501295213,LOC105376714
172.1247903,0.145873904,0.156448143,0.293838427,0.501295213,FAM117B
101.076525,-0.180700101,0.214662046,0.293851954,0.501295213,DQX1
7.692479126,0.128874737,0.358355613,0.293916643,0.501357184,DYNC1LI2-DT
30.14873903,0.193610565,0.319716889,0.294025446,0.501446002,LOC105373378
298.2292214,-0.134463712,0.144322235,0.294021824,0.501446002,LNCOC1
134.4035112,-0.163864827,0.183217894,0.294120618,0.501559924,MRPL30
125.6998073,-0.163167233,0.180611618,0.294258484,0.501746621,PGAP2
1255.140308,0.073271072,0.069821825,0.294314334,0.50179345,VPS53
9.80616204,0.135607226,0.357828283,0.294388289,0.501822738,SYT3
42.43782892,-0.19820156,0.280330661,0.294376745,0.501822738,ZNF706
1887.754707,-0.08081525,0.080404361,0.294491639,0.501902111,BCL9L
451.5523683,-0.111115847,0.112155725,0.294466635,0.501902111,DENND5A
25.99265168,0.184393871,0.335242784,0.294576065,0.50194921,EID1
6.459389164,0.105797665,0.357912004,0.294571887,0.50194921,ARHGAP15-AS1
72.27801863,-0.185269811,0.226113065,0.294617953,0.501972197,ILF3-DT
80.3049405,-0.178081177,0.219720797,0.294728183,0.502014848,KCNN1
245.4690389,-0.134043006,0.139661392,0.294677829,0.502014848,PIAS2
5.465887682,0.105760249,0.357183455,0.294724344,0.502014848,LOC105369194
5.699846905,0.114069498,0.358118421,0.294777142,0.502049864,SLC22A31
40.16596527,0.184458057,0.330581791,0.295034973,0.502392179,LOC105371896
226.0763989,0.136421163,0.142568511,0.295019419,0.502392179,HTATIP2
148.0445466,0.150061188,0.16327605,0.295082387,0.502424519,ARHGAP27P1-BPTFP1-KPNA2P3
727.2725437,-0.084773485,0.083419494,0.295170874,0.502526779,ERCC6L2
86.4412783,0.188759191,0.236050324,0.295215906,0.502555044,TRIM2
328.2322313,-0.122403596,0.132098282,0.295254034,0.502571552,COX19
15.57310292,0.17920715,0.342036052,0.295422173,0.502707277,MAP4K1
5.29870518,0.118613616,0.360304682,0.295447525,0.502707277,MATK
5.576501545,0.093336143,0.356529622,0.295376415,0.502707277,LINC01258
540.0219666,-0.094251165,0.096063847,0.295424762,0.502707277,HTT
131.7881729,0.162634471,0.186288999,0.295562959,0.502855286,GSK3B-DT
20.93307457,0.187833567,0.33120638,0.295692299,0.503026923,SPON2
72.16132743,-0.187988035,0.23658934,0.295748017,0.503073296,ORMDL2
110.7529328,0.180384433,0.215350028,0.295915494,0.503309745,LIN37
5.49454567,0.108865538,0.357994912,0.295978464,0.503368416,SERPINF1
22.63818586,-0.181343481,0.330798411,0.296015174,0.503382418,ASNSD1
5.954209748,-0.109874029,0.357824922,0.296149021,0.503519707,SHISA8
35.51002177,0.19537889,0.300380392,0.296152876,0.503519707,SEPTIN7-DT
78.25393315,0.181174398,0.225500227,0.296355758,0.503788243,EMC7
204.4321308,-0.142236615,0.151140612,0.296367819,0.503788243,IFT88
105.8225495,-0.16398243,0.1826666,0.29643482,0.503842143,DMAC2L
28.90083506,0.188431725,0.327068733,0.296456533,0.503842143,LOC105375728
2599.734741,-0.070107678,0.070751063,0.296541382,0.503851629,RPS19
15.18851898,0.161682326,0.350495376,0.296527672,0.503851629,RGS9BP
111.6808197,0.164474392,0.184016654,0.296661637,0.503851629,FJX1
181.5731484,-0.149380882,0.15971314,0.296558182,0.503851629,ZRANB1
30.31207159,0.192604281,0.318774139,0.296627319,0.503851629,CRYGN
399.1890838,-0.110252931,0.112583614,0.296659423,0.503851629,SLMAP
168.5010491,-0.148164876,0.160777493,0.296660045,0.503851629,SPOPL
30.14759564,0.193144859,0.315652978,0.29670242,0.503872484,PRMT5-DT
48.19229381,0.195772122,0.270755081,0.296895764,0.504152393,FLACC1
109.6212865,-0.165075809,0.186796578,0.297014177,0.504305025,RIPK2-DT
8.063491081,0.138647816,0.358933283,0.297049975,0.504317366,LINC00239
79.5313472,-0.185993144,0.226284547,0.297230027,0.504574588,SMAGP
29.40971829,-0.194229649,0.308753954,0.297272506,0.504598242,CCNO
10.53480283,0.103123779,0.357373024,0.297467719,0.504881121,LINC02885
5.557027095,0.087436415,0.35691962,0.297507536,0.504900222,EMCN
5.896078935,-0.088765596,0.356257738,0.297541689,0.504909708,METTL7A
5.84992651,-0.109128328,0.357582768,0.297578059,0.504922955,KRT87P
324.2612326,0.117299442,0.120019349,0.297804899,0.505259354,MAP3K11
8.211713435,0.119144864,0.358227137,0.297896467,0.505366204,FAM13C
727.9474695,0.09399114,0.091946765,0.297960417,0.505426187,EPN2
141.3655937,-0.150242977,0.166604232,0.298182637,0.505754604,DPM2
204.256313,-0.129954525,0.136297363,0.298477588,0.506064563,LOC388282
105.6502103,-0.165312635,0.187561823,0.29846305,0.506064563,PKD1P6
2045.361938,-0.121022156,0.128436324,0.298479897,0.506064563,AHNAK
17.69999057,0.119419349,0.357524151,0.298478822,0.506064563,LOC101927421
6.937509661,0.124878188,0.357199231,0.29858716,0.506197873,ZNF630
400.0562288,0.111988134,0.114472688,0.298925144,0.506722264,PPIB
10.10908863,-0.147777656,0.353976946,0.298982806,0.506771413,LINC02874
63.04280806,-0.184871069,0.231135172,0.299085371,0.506848059,UBXN1
14.71823007,0.155861308,0.356740236,0.299069768,0.506848059,LOC101927243
120.32467,0.158212281,0.175396953,0.299190034,0.506976824,ABCA11P
232.891505,0.152724767,0.167039878,0.29927999,0.507080646,IRF2BP1
328.0789083,-0.116654919,0.123330566,0.299334162,0.507123825,GANAB
438.8756893,-0.121277259,0.125077054,0.299701502,0.507648854,ZNF282
24.62878428,0.190455564,0.323277288,0.299686409,0.507648854,LOC101928146
179.7891391,-0.155824514,0.172954025,0.299807168,0.507779181,MED16
126.4798679,-0.164733493,0.187538647,0.299844515,0.507793782,SMCO4
85.9048419,0.174758912,0.210501449,0.299905965,0.50780055,LOC107986767
188.7371519,0.143588344,0.156860436,0.299886656,0.50780055,TBC1D32
5.370310215,0.090185492,0.355922049,0.300023766,0.507951356,KIT
274.7557905,0.137551408,0.146405412,0.300225903,0.508206134,CALCOCO2
142.6293281,-0.15200621,0.16722219,0.300231751,0.508206134,GSTO1
18.24746261,0.18647505,0.330277112,0.300384678,0.508416311,LOC105370364
9.253465399,0.114265402,0.357985045,0.300751963,0.508989224,LINC02941
149.9403879,-0.15191766,0.16888257,0.300868395,0.509088793,MLST8
64.05539562,-0.182986912,0.238032094,0.300863018,0.509088793,CMTM6
22.12112131,0.176447653,0.340964536,0.30099621,0.509256318,GLDN
10.59611802,0.143206369,0.356046958,0.301025149,0.509256538,LOC107986437
223.0728805,-0.135588335,0.145388785,0.301309363,0.509688575,HAGH
103.2771468,-0.170789915,0.201730323,0.301357753,0.509691578,ESS2
573.1003249,-0.094396931,0.095543149,0.301368806,0.509691578,STXBP5
10.90723801,0.078946601,0.354686487,0.301518318,0.509895657,C9orf152
60.28097061,0.190430724,0.254030136,0.301600666,0.509899688,ZNF205
30.27503686,0.122365105,0.357565433,0.301607238,0.509899688,LOC101928516
218.4742286,-0.136532268,0.144865273,0.301560858,0.509899688,NFKB1
12.06778012,0.158917431,0.352646596,0.301640304,0.509906823,B4GALNT2
24.96906995,-0.178952419,0.335609633,0.301808154,0.510141781,RASD2
40.5067043,-0.191163142,0.302664058,0.30196574,0.510359344,EIF5A2
85.20234495,-0.176676042,0.216640816,0.302159577,0.51063813,FARSA
155.0771766,-0.148475478,0.163195208,0.302191661,0.510643532,UBXN2B
26.43448337,0.186816224,0.324120041,0.302280355,0.51069577,LOC105373244
51.69493247,0.191990068,0.260118762,0.302278154,0.51069577,MFSD10
6.356987738,0.113608379,0.356953615,0.30231858,0.510711538,WDR87
46.78484487,-0.194324866,0.272689447,0.302452021,0.510888139,MSI1
486.567782,-0.103460804,0.10451243,0.302644088,0.511163725,CERT1
164.8922111,-0.162533985,0.184871674,0.303014848,0.51174104,ZCCHC3
25.76610837,0.188542249,0.325362751,0.303158306,0.511887798,PFKP-DT
6.568490473,0.113654461,0.357115213,0.303159663,0.511887798,LOC101927454
193.7527912,0.150477238,0.164943358,0.303204649,0.511914859,LOC105371308
13.69337247,0.139539782,0.356579349,0.303413797,0.512219051,IQSEC3
11.98174353,0.151939116,0.353449714,0.303481962,0.512285203,IL1RL2
6.932112515,0.111559685,0.357079915,0.303605204,0.512395378,ADORA2A-AS1
310.592544,-0.128164417,0.136204427,0.303601432,0.512395378,ZFC3H1
74.51457023,-0.184628136,0.225912578,0.303668415,0.512453133,DHRS4-AS1
15.77509297,0.167912012,0.343407526,0.30374451,0.512532618,SCART1
122.5247634,0.161170121,0.180582887,0.303793433,0.512566243,ZNF550
9.225609167,-0.130603466,0.356970311,0.30385986,0.51262939,RPS20P2
351.0129921,0.10856327,0.1109777,0.304010381,0.512834384,LOC100130691
7.34264946,0.119807302,0.35664973,0.304078816,0.512900881,LINC02589
236.0011493,-0.137357519,0.147477284,0.304210694,0.513025419,ZFP14
36.1120579,-0.190463504,0.29768746,0.304186499,0.513025419,HOXA-AS2
64.23742787,0.182555397,0.228306171,0.30426757,0.513072386,CLDN23
79.63611493,-0.175914239,0.212659072,0.304327052,0.513123741,LOC102724438
153.1375476,0.154559239,0.172277756,0.304457441,0.51329463,KIN
13.72598275,0.136358754,0.355214847,0.304592255,0.513326084,DNAH2
9.08610651,0.104066833,0.356579409,0.30456465,0.513326084,DRAIC
226.8741349,-0.130574739,0.13780798,0.304552577,0.513326084,SHARPIN
9.738214837,0.123207719,0.357118538,0.304570983,0.513326084,LOC105374678
49.59931145,0.193179154,0.291105862,0.304677019,0.513391087,LOC100422416
81.01617382,0.170412217,0.205851286,0.304688912,0.513391087,TMUB2
325.98514,-0.117832532,0.123036213,0.305176787,0.51406614,BCL2L13
18.63773975,-0.162167021,0.348197731,0.305170424,0.51406614,CRB3
13.36123867,0.16678894,0.346519666,0.305174109,0.51406614,LINC02618
34.86255075,0.190150497,0.312290224,0.305296313,0.514218478,LOC107984456
52.54361095,-0.188996256,0.259513335,0.305333716,0.514232479,ATP5MG
6.340755231,0.122142165,0.357592853,0.305511375,0.514482668,TMEM158
62.43829282,-0.184654411,0.238514555,0.305736774,0.514813198,LINC02043
23.70223986,0.153399548,0.350892747,0.305849598,0.514954123,CIBAR1-DT
30.21177826,0.114743633,0.356887613,0.306088793,0.515307771,LOC107984361
71.02647189,0.178974133,0.220794973,0.306176671,0.515357552,LINC00667
23.38399132,0.181481353,0.330115939,0.306172154,0.515357552,VWA5B2
31.84667106,-0.188151228,0.315375878,0.30629233,0.515503144,SAMD9
618.7062612,-0.102606398,0.106317631,0.306569681,0.515832135,RNF111
506.8114289,-0.10555195,0.108586065,0.306575347,0.515832135,SLC41A2
28.37571431,0.188923628,0.313793521,0.306572871,0.515832135,NHLRC1
10.5926137,0.10723329,0.355925374,0.306698817,0.515990767,MAPK4
73.4688472,0.184850161,0.237317584,0.306779154,0.516076809,LINC02947
85.73148607,-0.18075825,0.22687341,0.306884561,0.516205003,CCHCR1
22.07793265,0.180657624,0.330232277,0.307265435,0.516796489,KCTD14
7.628552394,0.139720869,0.35531444,0.307467765,0.517087592,AGGF1P3
6.164163928,-0.073163419,0.354774053,0.307561708,0.517196377,LOC105374754
6.638670735,0.099638246,0.356425783,0.307619885,0.517245002,LOC105374235
126.5772341,0.155260598,0.174254394,0.307697013,0.51732548,PACRGL
48.94425234,0.192867824,0.268526804,0.307728278,0.517328842,ZNF613
23.39427271,0.188302447,0.317117358,0.30778037,0.517367211,LOC730098
143.29004,0.161498517,0.184241888,0.30806821,0.51780182,ST13
578.7153043,-0.097631215,0.097620828,0.308273902,0.518098285,PLCH1
10.07983916,0.138199245,0.354945603,0.308351507,0.518179446,CALCRL
7.474878744,0.130084905,0.356945774,0.308442737,0.518283485,VOPP1-DT
13.8206329,0.169010617,0.343788042,0.308506092,0.518340669,LOC107984227
151.0624209,-0.161655716,0.185852058,0.308632013,0.518502956,TEX14
258.6697912,0.124047947,0.124899236,0.308685099,0.518542858,NLRC5
